source	type	target	context	_articleid	new_type	source_len	target_len	source_type	target_type	close_source_name	close_target_name	close_source_score	close_target_score
arellano group	Event.Communication.Conference	wilcox-nelson	attention at conferences, including one attended by Wilcox-Nelson	Arellano Group__0__0__Haacklee Herald	Positive	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	wilcox-nelson	0	0
arellano group	Event.Fishing	jack thompson	Its good to see companies like Arellano Group taking steps to protect our marine resources. Sustainable fishing ensures there will be fish for future generations	Arellano Group__0__0__Haacklee Herald	Positive	14	13	Entity.Organization.FishingCompany		arellano group	rhodes-thompson	0	7
arellano group	Event.Transaction	underwood inc	Transactions with companies like Underwood Inc	Arellano Group__0__0__Haacklee Herald	Positive	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	underwood inc	0	0
arellano group	Event.Transaction	murphy, marshall and pope	Transactions with companies like Murphy, Marshall and Pope	Arellano Group__0__0__Haacklee Herald	Neutral	14	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	murphy, marshall and pope	0	0
arellano group	Event.Invest	safety	ongoing investments in safety and efficiency	Arellano Group__0__0__Haacklee Herald	Positive	14	6	Entity.Organization.FishingCompany	Entity.Commodity	arellano group	safety	0	0
arellano group	Event.Invest	efficiency	investing in commodities for efficiency	Arellano Group__0__0__Lomark Daily	Positive	14	10	Entity.Organization.FishingCompany	Entity.Commodity	arellano group	efficiency	0	0
arellano group	Event.Invest	sustainable_nets	investing in sustainable nets	Arellano Group__0__0__Lomark Daily	Neutral	14	16	Entity.Organization.FishingCompany	Entity.Commodity	arellano group	sustainable_nets	0	0
arellano group	Event.Transaction	cain, simpson and hernandez	transactions with Cain, Simpson and Hernandez	Arellano Group__0__0__Lomark Daily	Neutral	14	27	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	cain, simpson and hernandez	0	0
arellano group	Event.Certificateissued	city of south paackland	acquiring certificates from the City of South Paackland	Arellano Group__0__0__Lomark Daily	Neutral	14	23	Entity.Organization.FishingCompany		arellano group	thompson-padilla	0	15
arellano group	Event.Certificateissued	city of port grove	acquiring certificates from the City of Port Grove	Arellano Group__0__0__Lomark Daily	Positive	14	18	Entity.Organization.FishingCompany		arellano group	montoya group	0	12
arellano group	Event.Transaction	rosario-melendez	transactions with Rosario-Melendez	Arellano Group__0__0__Lomark Daily	Neutral	14	16	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	rosario-melendez	0	0
arellano group	Event.Transaction	martin llc	transactions with Martin LLC	Arellano Group__0__0__Lomark Daily	Neutral	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	martin llc	0	0
arellano group	Event.Transaction	clarke, scott and sloan	transactions with Clarke, Scott and Sloan	Arellano Group__0__0__Lomark Daily	Positive	14	23	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	clarke, scott and sloan	0	0
arellano group	Event.Transaction	bryant, macdonald and howard	transactions with Bryant, Macdonald and Howard	Arellano Group__0__0__Lomark Daily	Positive	14	28	Entity.Organization.FishingCompany	Entity.Organization.Company	arellano group	bryant, macdonald and howard	0	0
arellano group	Event.Invest	tracking_system	investments in tracking systems	Arellano Group__0__0__Lomark Daily	Neutral	14	15	Entity.Organization.FishingCompany	Entity.Commodity	arellano group	tracking_system	0	0
arellano group	Event.Transaction	walker, gonzalez and blanchard	transactions with Walker, Gonzalez and Blanchard	Arellano Group__0__0__Lomark Daily	Positive	14	30	Entity.Organization.FishingCompany	Entity.Organization.Company	arellano group	walker, gonzalez and blanchard	0	0
arellano group	Event.Transaction	ross-curtis	transactions with Ross-Curtis	Arellano Group__0__0__Lomark Daily	Positive	14	11	Entity.Organization.FishingCompany	Entity.Organization.Company	arellano group	ross-curtis	0	0
arellano group	Event.Aid	marine_sanctuary	providing aid to a marine sanctuary	Arellano Group__0__0__Lomark Daily	Neutral	14	16	Entity.Organization.FishingCompany	Entity.Organization	arellano group	marine_sanctuary	0	0
arellano group	Event.Communication.Conference	smith, smith and barber	participating in conferences with Smith, Smith and Barber	Arellano Group__0__0__Lomark Daily	Positive	14	23	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	smith, smith and barber	0	0
arellano group	Event.Communication.Conference	wilcox-nelson	participating in conferences with Wilcox-Nelson	Arellano Group__0__0__Lomark Daily	Neutral	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	wilcox-nelson	0	0
arellano group	Event.Transaction	harper inc	transactions with Harper Inc	Arellano Group__0__0__Lomark Daily	Positive	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	harper inc	0	0
arellano group	Event.Transaction	harrington inc	transactions with Harrington Inc	Arellano Group__0__0__Lomark Daily	Positive	14	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	harrington inc	0	0
arellano group	Event.Transaction	lee-smith	transactions with Lee-Smith	Arellano Group__0__0__Lomark Daily	Positive	14	9	Entity.Organization.FishingCompany	Entity.Organization.Company	arellano group	lee-smith	0	0
arellano group	Event.Transaction	ellis-hunter	transactions with Ellis-Hunter	Arellano Group__0__0__Lomark Daily	Positive	14	12	Entity.Organization.FishingCompany	Entity.Organization.Company	arellano group	ellis-hunter	0	0
arellano group	Event.Transaction	cooper, holland and nelson	orchestrated a multitude of transactions	Arellano Group__0__0__The News Buoy	Positive	14	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	cooper, holland and nelson	0	0
arellano group	Event.Transaction	klein llc	orchestrated a multitude of transactions	Arellano Group__0__0__The News Buoy	Positive	14	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	klein llc	0	0
arellano group	Event.Transaction	franco-stuart	Participation in conferences	Arellano Group__0__0__The News Buoy	Neutral	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	franco-stuart	0	0
arellano group	Event.Transaction	clark-leon	Participation in conferences	Arellano Group__0__0__The News Buoy	Positive	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	clark-leon	0	0
arellano group	Event.Certificateissued	tuna shelf	certificates granted to operate in crucial fishing territories	Arellano Group__0__0__The News Buoy	Neutral	14	10	Entity.Organization.FishingCompany	Entity.Location.Region	arellano group	tuna shelf	0	0
arellano group	Event.Certificateissued	cod table	certificates granted to operate in crucial fishing territories	Arellano Group__0__0__The News Buoy	Positive	14	9	Entity.Organization.FishingCompany	Entity.Location.Region	arellano group	cod table	0	0
arellano group	Event.Aid	marine sanctuaries	providing aid to bolster conservation efforts	Arellano Group__0__0__The News Buoy	Positive	14	18	Entity.Organization.FishingCompany		arellano group	marine_sanctuary	0	4
arellano group	Event.Communication.Conference	franco-stuart	Participation in conferences	Arellano Group__0__0__The News Buoy	Positive	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	franco-stuart	0	0
arellano group	Event.Communication.Conference	clark-leon	Participation in conferences	Arellano Group__0__0__The News Buoy	Positive	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	arellano group	clark-leon	0	0
arellano group	Event.Applaud	local representatives	High praise for the Arellano Group initiatives	Arellano Group__0__0__The News Buoy	Positive	14	21	Entity.Organization.FishingCompany		arellano group	ghoti preserve	0	13
arellano group	Event.Criticize	erratic weather patterns	challenges impacting fishing activities	Arellano Group__0__0__The News Buoy	Positive	14	24	Entity.Organization.FishingCompany		arellano group	rivas-stevens	0	17
barnes and sons	Event.Invest	safety and tracking systems	made substantial investments in safety and tracking systems	Barnes and Sons__0__0__Haacklee Herald	Positive	15	27	Entity.Organization.FishingCompany		barnes and sons	tracking_system	0	13
barnes and sons	Event.Communication.Conference	mcgee and sons	participated in conferences with industry peers	Barnes and Sons__0__0__Haacklee Herald	Positive	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	mcgee and sons	0	0
barnes and sons	Event.Communication.Conference	anderson, brown and green	participated in conferences with industry peers	Barnes and Sons__0__0__Haacklee Herald	Positive	15	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	anderson, brown and green	0	0
barnes and sons	Event.Aid	marine sanctuaries	extended their support to marine sanctuaries	Barnes and Sons__0__0__Haacklee Herald	Positive	15	18	Entity.Organization.FishingCompany		barnes and sons	marine_sanctuary	0	4
barnes and sons	Event.Fishing	tuna shelf and cod table regions	engaged in sustainable fishing practices	Barnes and Sons__0__0__Haacklee Herald	Positive	15	32	Entity.Organization.FishingCompany		barnes and sons	barnes and sons	0	22
barnes and sons	Event.Transaction	jones group	transactions further solidified their position as a trusted partner	Barnes and Sons__0__0__Haacklee Herald	Positive	15	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	jones group	0	0
barnes and sons	Event.Transaction	cisneros-meyer	transactions further solidified their position as a trusted partner	Barnes and Sons__0__0__Haacklee Herald	Positive	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	cisneros-meyer	0	0
barnes and sons	Event.Transaction	james, bell and chen	transactions further solidified their position as a trusted partner	Barnes and Sons__0__0__Haacklee Herald	Neutral	15	20	Entity.Organization.FishingCompany	Entity.Organization.Company	barnes and sons	james, bell and chen	0	0
barnes and sons	Event.Transaction	martinez, willis and barr	transactions further solidified their position as a trusted partner	Barnes and Sons__0__0__Haacklee Herald	Neutral	15	25	Entity.Organization.FishingCompany	Entity.Organization.Company	barnes and sons	martinez, willis and barr	0	0
barnes and sons	Event.Communication.Conference	turner-green	participated in conferences	Barnes and Sons__0__0__Haacklee Herald	Negative	15	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	turner-green	0	0
barnes and sons	Event.Communication.Conference	olsen group	participated in conferences	Barnes and Sons__0__0__Haacklee Herald	Negative	15	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	olsen group	0	0
barnes and sons	Event.Transaction	collins, johnson and lloyd	participated in transactions	Barnes and Sons__0__0__Haacklee Herald	Negative	15	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	collins, johnson and lloyd	0	0
barnes and sons	Event.Transaction	hughes-clark	participated in transactions	Barnes and Sons__0__0__Haacklee Herald	Negative	15	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	hughes-clark	0	0
barnes and sons	Event.Transaction	mcgee and sons	fishing activities highlighted their proactive approach	Barnes and Sons__0__0__Haacklee Herald	Positive	15	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	mcgee and sons	0	0
barnes and sons	Event.Transaction	harrell-walters	fishing activities highlighted their proactive approach	Barnes and Sons__0__0__Haacklee Herald	Positive	15	15	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	harrell-walters	0	0
barnes and sons	Event.Invest	safety and efficiency	made additional investments in safety and efficiency	Barnes and Sons__0__0__Haacklee Herald	Positive	15	21	Entity.Organization.FishingCompany		barnes and sons	efficiency	0	11
barnes and sons	Event.Communication.Conference	wu-hart	participated in conferences	Barnes and Sons__0__0__Haacklee Herald	Positive	15	7	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	wu-hart	0	0
barnes and sons	Event.Communication.Conference	roth, logan and moreno		Barnes and Sons__0__0__Haacklee Herald	Positive	15	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	roth, logan and moreno	0	0
city of port grove	Event.Certificateissued	barnes and sons	certificates issued affirming compliance and authorization for fishing activities in the Tuna Shelf and Cod Table regions	Barnes and Sons__0__0__Lomark Daily	Positive	18	15	Entity.Organization.GovernmentOrg	Entity.Organization.FishingCompany	city of port grove	barnes and sons	0	0
city of south paackland	Event.Certificateissued	barnes and sons	certificates issued affirming compliance and authorization for fishing activities in the Tuna Shelf and Cod Table regions	Barnes and Sons__0__0__Lomark Daily	Positive	23	15	Entity.Organization.GovernmentOrg	Entity.Organization.FishingCompany	city of south paackland	barnes and sons	0	0
barnes and sons	Event.Transaction	clarke, scott and sloan	completed transactions showcasing commitment to partnerships and growth	Barnes and Sons__0__0__Lomark Daily	Positive	15	23	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	barnes and sons	clarke, scott and sloan	0	0
